Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Home Mortgage,Purpose_business loan,Purpose_debt/purchase/other,Purpose_house/wedding/education
939170,2.0,0,8,10.0,356554,0,255,0,1,499136,232180,19331,664,1,0,0,1,0
1208324,10.0,1,17,16.9,1875918,1,32,0,1,402512,635075,29302,688,1,0,0,1,0
1130956,10.0,0,13,21.6,353980,0,255,0,0,265826,278502,17153,698,0,0,0,1,0
1165811,1.0,0,6,10.4,693726,0,255,0,0,224048,225264,9791,731,0,1,0,1,0
1165811,2.0,0,6,18.7,924132,0,255,0,0,326898,59071,16116,731,0,0,0,1,0
1434538,3.0,0,7,27.3,541200,0,60,0,0,336710,295868,17812,742,0,0,0,1,0
787949,10.0,0,7,26.0,369490,0,255,0,0,117304,217303,15628,744,0,1,0,1,0
1165811,10.0,0,17,21.3,259050,1,26,0,0,200200,181222,22140,731,0,1,0,1,0
1294850,7.0,0,9,13.0,163196,0,48,0,0,220484,127414,19315,729,0,0,0,1,0
2033931,7.0,0,6,21.1,476476,0,255,0,0,108042,0,30340,742,0,1,0,0,1
1292988,10.0,1,9,17.8,290246,1,58,0,0,357522,141626,12607,735,0,0,0,1,0
1532920,1.0,0,9,15.0,639078,0,76,0,1,265826,256652,12442,702,0,0,0,1,0
556662,0.5,0,10,16.0,193512,1,49,1,0,101508,98439,12015,694,1,0,0,1,0
929100,5.0,0,13,22.5,268664,0,255,0,0,262394,88179,23924,746,0,1,0,1,0
1235741,10.0,0,11,30.2,433620,1,32,1,1,642246,307838,23170,643,0,1,0,1,0
1589464,2.0,0,10,9.9,430826,0,19,0,0,202004,175978,6450,741,0,1,0,1,0
3017162,4.0,0,12,23.4,476476,0,255,0,0,631092,836209,31932,750,0,1,0,1,0
1165811,5.0,0,6,14.8,403216,0,65,0,0,222794,208943,11596,731,0,0,0,1,0
855608,10.0,0,11,18.1,563156,0,255,0,0,218504,285000,21604,749,0,1,0,1,0
1551616,10.0,0,7,16.5,428890,0,255,0,0,269500,313006,15904,725,1,1,0,1,0
1165811,0.5,0,32,9.0,96668,0,75,0,0,75262,47424,1870,731,0,0,0,1,0
2260050,10.0,0,19,23.5,1113068,0,255,0,0,343200,825740,45013,732,0,1,0,1,0
3705380,10.0,0,13,17.0,1186526,0,19,0,0,257422,244910,9572,743,0,1,0,1,0
447659,2.0,0,5,17.5,140624,0,255,0,0,185746,32072,10744,719,1,0,0,1,0
1245792,3.0,0,5,22.4,476476,0,58,0,1,338096,0,395,659,0,0,0,1,0
1642778,1.0,0,13,21.0,1359578,0,31,0,0,783244,549518,20809,739,0,1,0,1,0
746320,9.0,0,4,25.6,239668,0,38,0,0,64812,161044,3750,719,1,0,0,1,0
1338322,1.0,0,10,16.8,296890,0,255,0,0,265826,16150,9123,750,0,1,0,1,0
1215278,0.0,0,18,15.4,1060752,0,32,0,0,265826,239096,16406,730,0,0,0,1,0
1021288,0.5,0,13,19.3,745360,0,44,0,0,258016,305121,16851,740,1,0,0,1,0
861935,8.0,0,11,12.5,391468,0,9,0,1,221782,50369,23128,666,1,1,0,1,0
918707,2.0,0,17,10.2,354574,0,13,0,0,382624,912,9187,735,0,0,0,1,0
1328670,0.5,0,10,17.9,261514,0,255,0,0,265826,129865,25023,740,0,1,0,1,0
559151,10.0,0,5,17.8,447326,0,255,0,0,89298,84987,1580,742,0,1,0,1,0
1165811,0.5,0,2,10.5,476476,0,255,0,0,76670,0,6432,731,0,0,1,0,0
1165811,5.0,0,9,8.9,314490,0,255,0,0,434060,118427,15838,731,0,0,0,1,0
596163,4.0,0,8,16.8,144254,1,8,1,0,265826,70262,12668,734,0,0,0,0,1
674785,3.0,0,6,7.8,345862,0,255,0,0,196438,109630,10065,727,0,0,0,0,1
1251796,5.0,0,12,8.6,294184,0,8,0,0,178398,105184,28791,723,1,0,0,1,0
583281,3.0,0,8,4.0,225082,0,255,0,0,157586,101479,10207,737,0,0,0,1,0
468312,6.0,0,8,9.9,260172,0,255,0,0,173514,209399,6283,717,1,0,0,1,0
1165811,10.0,0,19,18.8,303886,0,30,0,1,268312,28861,22428,731,1,0,0,0,1
1465337,5.0,0,9,17.7,125642,1,32,1,0,265826,62168,21248,747,0,0,0,1,0
719910,2.0,0,10,13.2,567578,0,255,0,1,177144,225473,11651,681,0,0,0,1,0
1245621,8.0,0,5,13.7,128700,0,255,0,0,221892,89034,1225,692,0,0,0,1,0
1165811,5.0,0,3,10.7,26070,0,255,0,0,65186,19950,10772,731,0,0,0,1,0
907098,2.0,0,11,12.0,314578,2,32,2,0,265826,8417,14211,738,0,0,0,1,0
732906,10.0,0,11,23.5,509124,0,255,0,1,334994,193458,11055,717,0,0,0,1,0
960089,4.0,0,12,14.3,453442,1,6,1,0,265826,41515,2032,741,0,1,0,1,0
2077460,1.0,0,12,17.4,1242296,0,255,0,0,54670,952717,29950,721,0,1,0,0,1
840047,3.0,0,12,21.8,395780,0,40,0,0,259380,232427,12251,735,0,0,0,1,0
1165811,5.0,0,16,22.0,1506604,0,69,0,0,142736,230299,14106,731,0,1,0,1,0
2113826,10.0,0,11,18.0,1097360,0,255,0,0,556270,685197,36111,743,0,1,0,1,0
1716669,3.0,0,24,22.9,1054592,0,39,0,0,331298,418969,20600,724,1,0,0,1,0
506483,0.0,0,15,12.3,533698,1,59,1,0,132506,70984,3900,722,0,0,0,1,0
673987,2.0,0,24,20.4,908468,1,25,1,0,220704,400919,18759,730,1,0,0,1,0
1165811,0.5,0,9,8.9,112684,0,33,0,0,135212,84664,14629,731,0,0,0,1,0
1165811,6.0,0,33,15.5,2369664,0,15,0,1,482702,648755,15379,731,0,1,0,1,0
482752,1.0,0,6,15.8,364320,0,18,0,0,186142,147573,5391,716,0,0,0,1,0
1347613,2.0,0,4,7.7,108394,0,255,0,0,54186,50749,1763,713,0,0,0,1,0
1521824,10.0,0,7,24.4,383416,0,12,0,0,176220,226822,14330,736,0,1,0,0,1
1165811,5.0,0,8,11.9,331848,0,255,0,1,258566,243884,7537,731,1,0,0,1,0
1165811,10.0,0,12,18.9,232782,1,32,1,1,296604,127870,19036,731,1,1,0,1,0
892088,10.0,0,16,17.2,790592,0,42,0,0,336842,102410,13456,747,1,0,0,1,0
867407,6.0,0,13,12.0,696146,0,77,0,0,440792,346902,16914,720,0,1,0,1,0
1165811,4.0,0,6,24.8,1042712,0,34,0,0,220968,14402,816,731,0,1,0,0,1
2930275,4.0,0,19,18.0,1201332,0,80,0,1,603614,850763,36628,627,0,0,0,1,0
893665,7.0,0,2,9.5,38764,0,255,0,0,107800,12122,9979,711,0,0,0,1,0
1045000,10.0,0,24,24.0,1313466,0,60,0,0,264000,290396,20726,742,0,1,0,1,0
2126537,10.0,0,23,23.0,476476,0,255,0,1,778624,1019806,40227,697,0,1,0,1,0
960184,10.0,0,9,43.3,301026,0,42,0,0,87912,86051,3433,750,1,0,0,1,0
1165811,10.0,0,15,15.0,581152,1,65,1,1,227964,235904,15962,731,1,1,0,1,0
1451619,9.0,0,15,17.0,953656,1,32,1,0,615208,407683,14274,733,0,1,0,1,0
1947519,9.0,0,8,13.9,614020,1,63,1,1,386584,334077,8748,725,0,0,0,1,0
1165811,10.0,0,10,17.5,1749660,0,40,0,0,788634,991268,42325,731,0,1,0,1,0
3752880,5.0,0,10,16.6,695244,0,255,0,0,217272,429305,27959,735,0,0,0,0,1
931950,1.0,0,5,29.0,86372,2,32,1,0,120868,64752,12271,715,0,1,0,1,0
793174,5.0,0,9,18.2,374154,0,255,0,1,376332,282739,10047,654,1,0,0,1,0
1408052,3.0,0,12,20.5,817498,0,255,0,0,265826,502683,24171,732,0,1,0,1,0
1165811,2.0,0,14,23.1,788194,0,255,0,0,786016,547295,33766,731,1,1,0,0,1
1165811,10.0,0,21,32.2,2407086,0,12,0,0,490006,773338,46165,731,0,1,0,1,0
500175,10.0,0,7,5.2,414656,0,255,0,0,265826,156123,10629,733,0,0,0,1,0
1076882,2.0,0,6,17.8,25784,0,255,0,0,77924,6821,11935,743,1,0,0,1,0
1165811,0.0,0,7,16.4,1026124,1,32,1,0,509036,458166,10121,731,0,1,0,1,0
4192065,10.0,0,12,23.0,543510,0,45,0,0,265826,382090,29659,702,0,0,0,1,0
559341,1.0,0,6,14.7,397474,1,32,1,0,265826,179873,5360,743,0,0,0,1,0
1271594,10.0,0,11,18.6,588522,0,255,0,0,140646,282093,6093,747,0,1,0,1,0
1165811,2.0,0,9,13.0,475222,1,28,0,0,176044,288534,12172,731,1,0,0,1,0
3235681,10.0,0,23,24.4,992552,0,255,0,0,547756,490333,50962,689,0,1,0,1,0
1594651,10.0,0,10,14.6,145442,0,64,0,0,152064,78622,12332,740,0,1,0,1,0
2045692,2.0,0,16,18.3,348524,1,8,1,0,265826,128516,27276,721,0,0,0,1,0
1165811,2.0,0,6,9.2,206690,0,255,0,0,269654,168511,8791,731,1,1,0,1,0
1980237,3.0,0,10,16.5,575476,0,51,0,0,465674,404054,10578,714,0,1,0,1,0
845690,5.0,0,5,8.9,319880,0,40,0,0,319880,181507,9937,700,0,1,0,0,1
1512248,10.0,0,25,28.9,604384,0,12,0,0,437756,280288,21423,692,0,0,0,1,0
956840,10.0,0,10,14.7,518144,0,255,0,1,389444,222414,13555,679,1,1,0,1,0
1890500,2.0,0,5,22.0,205876,0,255,0,1,262680,160721,11170,689,0,0,0,1,0
1278206,8.0,0,8,15.8,688908,0,255,0,0,265826,428963,16190,743,0,0,0,1,0
1402941,2.0,0,16,15.2,646426,0,255,0,0,265826,480681,22798,724,0,1,0,1,0
4333577,10.0,0,14,39.4,438966,0,17,0,1,446028,78850,41530,717,0,1,0,1,0
1165811,10.0,0,11,14.5,495132,1,32,1,0,331430,292923,23025,731,1,1,0,1,0
1297624,8.0,1,6,20.6,148852,1,49,0,0,100012,82023,4033,703,0,0,0,1,0
1165811,7.0,0,15,23.1,922790,0,64,0,1,756646,553090,15721,731,0,1,0,1,0
1521064,4.0,0,12,13.7,519376,0,20,0,0,770550,305900,12460,702,0,1,0,1,0
1165811,10.0,0,12,20.5,1103542,0,255,0,1,511874,121999,33683,731,0,0,0,1,0
1670670,10.0,0,12,12.5,960564,0,255,0,0,150458,104519,12085,720,0,1,0,1,0
2138906,6.0,0,17,30.3,2205148,0,255,0,1,788018,206188,37075,718,0,0,0,1,0
1165811,6.0,0,14,13.5,174130,1,34,0,0,271876,134292,33597,731,0,1,0,1,0
2415698,2.0,0,8,15.7,520146,0,29,0,0,437052,431699,32411,747,0,0,0,1,0
2196457,0.5,0,7,26.5,902748,0,255,0,0,265826,639312,25754,746,0,1,0,1,0
1165811,4.0,0,23,12.6,606892,0,38,0,0,200376,165623,15819,731,1,0,0,0,1
1165811,10.0,0,15,17.6,856438,0,67,0,0,300982,394972,18451,731,0,1,0,1,0
1205683,8.0,0,13,18.5,110022,0,10,0,1,315238,59204,7586,733,0,1,0,0,1
1127175,10.0,0,9,13.7,619542,0,23,0,0,287584,226860,6096,734,0,0,0,1,0
604466,3.0,0,3,10.2,258214,0,255,0,0,265826,161443,11787,741,0,0,0,1,0
1419300,7.0,0,7,16.9,177584,0,255,0,0,265826,137256,15967,738,0,1,0,1,0
794903,10.0,0,13,20.0,713834,0,255,0,0,265826,99864,21065,741,0,1,0,1,0
1090011,2.0,0,12,16.5,312598,0,31,0,1,396308,228950,25797,702,1,1,0,1,0
1682032,10.0,0,16,28.8,651332,0,44,0,1,354112,169309,20324,726,0,1,0,0,1
1165811,6.0,0,10,23.8,1434048,0,255,0,1,662970,616759,31781,731,1,1,0,1,0
1050415,0.0,0,10,20.7,182292,1,32,1,0,67562,57779,28099,711,0,1,0,0,1
1558171,10.0,0,6,19.7,672320,0,255,0,0,536976,451744,13764,733,0,1,0,1,0
1165811,4.0,0,3,13.3,555764,0,26,0,1,281116,305748,7948,731,1,0,0,1,0
1473260,10.0,0,6,39.0,323466,0,255,0,0,87472,126274,19398,714,0,1,0,1,0
952660,8.0,0,5,14.5,573210,0,255,0,0,220616,165338,1675,749,0,1,0,1,0
775428,9.0,0,9,27.5,424204,1,20,1,0,203698,200754,7237,714,1,0,0,1,0
768512,0.5,0,6,7.7,240284,0,255,0,0,55616,63707,9542,727,0,0,0,1,0
1547721,6.0,0,15,12.2,1254902,0,255,0,0,349668,637260,30181,744,0,1,0,1,0
1315123,6.0,0,12,17.0,129822,0,255,0,0,125400,58083,15343,709,0,0,0,1,0
1582054,10.0,0,5,12.1,239734,0,255,0,0,517220,178068,14238,726,0,0,0,1,0
1165811,10.0,0,14,17.0,1918774,0,255,0,0,127974,961134,30061,731,1,1,0,1,0
993833,2.0,0,11,20.8,241142,0,35,0,0,88528,38532,2551,696,1,0,0,1,0
1739412,1.0,0,13,14.0,534864,0,17,0,0,265826,370006,31744,730,0,1,0,1,0
1338455,5.0,0,7,13.6,671264,0,39,0,1,344388,389006,25654,670,1,1,0,0,1
1453785,7.0,0,9,16.4,1833414,0,255,0,0,336666,617538,8917,750,0,1,0,1,0
471770,0.5,0,6,16.5,673156,0,255,0,0,179168,159866,3849,750,0,0,0,1,0
1533452,10.0,0,13,30.5,1439922,0,57,0,0,755722,992351,39742,710,0,1,0,1,0
4667616,3.0,0,4,5.9,472428,0,255,0,0,112596,152190,5018,740,0,0,0,1,0
1277161,0.0,0,32,15.4,392722,0,255,0,0,259072,31882,10164,750,0,1,0,0,1
1165811,0.0,0,15,33.0,1027554,0,255,0,0,238106,151753,11183,731,0,0,0,0,1
778620,1.0,0,12,9.3,482680,0,255,0,0,293018,233016,11939,746,1,0,0,1,0
545566,2.0,0,4,23.7,157894,0,31,0,0,145310,65189,2405,723,0,0,0,1,0
3110528,7.0,0,15,18.5,925760,0,30,0,1,562760,598842,32920,699,0,1,0,1,0
1146954,10.0,0,12,11.4,518056,0,86,0,1,221342,321689,19976,689,1,0,0,1,0
1206842,7.0,0,11,14.0,438438,0,29,0,0,343970,293075,10560,706,0,0,0,1,0
1906916,6.0,0,19,18.1,682396,0,255,0,1,568392,474430,34007,712,0,1,0,1,0
659281,10.0,0,11,17.0,651772,0,255,0,0,250822,206587,13900,744,0,1,0,1,0
747688,3.0,0,8,8.5,150546,0,255,0,0,227260,76722,13272,711,1,0,0,1,0
966055,3.0,0,15,16.6,604252,0,30,0,0,230428,215004,18274,748,0,0,0,1,0
1282310,5.0,0,21,12.8,489082,0,255,0,1,393030,248786,17739,721,0,1,0,1,0
1251435,4.0,0,18,18.5,263098,0,23,0,0,187264,115653,29409,717,1,0,0,1,0
1165811,2.0,0,5,13.1,205436,0,255,0,0,52690,115330,16531,731,0,0,0,1,0
1941002,10.0,0,11,24.9,813846,0,255,0,1,618772,475836,16013,683,1,0,0,1,0
374832,10.0,0,7,17.9,345158,0,61,0,0,26048,194047,7903,716,0,0,0,1,0
744876,1.0,0,5,15.0,420486,0,61,0,1,308880,282891,13967,668,0,0,0,1,0
1165811,10.0,0,8,15.4,988988,0,255,0,1,629310,731139,26738,731,0,1,0,1,0
1504648,7.0,0,17,24.8,1271666,0,25,0,0,261338,611724,26708,744,0,1,0,0,1
996398,5.0,0,12,17.5,794354,0,255,0,0,266244,334096,18101,748,0,0,0,1,0
1044696,9.0,0,6,14.7,219978,0,29,0,0,223234,166611,11230,734,0,1,0,1,0
1189818,6.0,0,25,17.2,301818,0,62,0,0,262416,185858,22111,672,0,1,0,1,0
559683,5.0,0,17,14.1,99528,0,47,0,0,64812,24073,1679,736,0,0,1,0,0
984542,0.5,0,4,18.6,540100,0,255,0,0,258104,420736,19199,737,0,0,0,1,0
1165811,10.0,0,6,12.4,89210,1,32,1,0,78012,44384,15847,731,0,1,0,0,1
579234,5.0,0,5,13.6,357500,0,255,0,0,254298,198835,4923,671,1,0,0,1,0
1165811,0.5,0,13,21.4,598378,0,39,0,0,85844,144704,8748,731,0,1,0,1,0
1165811,1.0,0,17,14.7,522082,0,255,0,1,350900,301207,23992,731,1,0,0,1,0
687344,0.0,0,10,35.6,506264,0,23,0,1,265826,310441,6243,683,0,0,0,1,0
1071125,4.0,0,10,35.4,364870,1,32,1,0,225500,92644,7891,731,1,0,0,1,0
616892,10.0,0,6,19.9,415250,0,47,0,0,273042,222338,6323,716,0,0,0,1,0
1912350,5.0,0,13,18.5,1496352,0,255,0,0,265826,376067,8669,743,0,1,0,1,0
2325372,10.0,0,12,24.9,669328,0,43,0,0,206778,182666,28098,749,0,1,0,1,0
1112488,0.0,0,20,29.3,2456454,0,255,0,0,644072,782819,26051,734,0,1,0,1,0
802712,6.0,0,14,11.4,663080,0,255,0,0,265826,125419,12709,747,0,1,0,1,0
3032096,0.5,0,8,14.8,972114,0,9,0,0,526636,565003,41944,743,0,0,0,1,0
1296028,10.0,0,7,13.4,177848,1,32,1,0,155562,78641,5702,713,0,1,0,1,0
897294,2.0,0,13,33.8,349140,0,255,0,0,386848,235486,20413,741,1,0,0,1,0
1360780,10.0,0,16,17.4,775368,0,255,0,0,215842,490181,24381,742,0,0,0,1,0
1652639,1.0,0,11,15.7,439164,0,14,0,0,371448,137674,10962,745,0,0,0,1,0
1077471,6.0,0,11,12.0,82940,0,75,0,0,54714,11533,15803,748,0,0,0,1,0
1246248,10.0,0,31,18.4,2366496,0,255,0,0,333014,772559,22744,748,0,0,0,1,0
625328,1.0,0,11,20.4,239734,1,32,1,0,121264,11381,688,743,0,0,0,1,0
1165811,10.0,0,14,16.0,682924,1,32,1,0,42526,230014,31178,731,0,0,0,1,0
805980,10.0,0,14,19.2,606562,0,255,0,0,44440,365655,24381,724,0,0,0,1,0
2443514,10.0,0,10,20.5,83380,0,9,0,1,265826,65892,43983,694,0,0,0,1,0
2049036,8.0,0,6,21.7,56210,0,23,0,0,265826,2185,7377,716,0,1,0,0,1
1528664,6.0,0,11,22.0,1370666,0,29,0,0,331892,548074,23057,747,0,1,0,1,0
2395197,10.0,0,6,16.9,255156,0,64,0,1,265826,221673,15449,726,0,1,0,1,0
1165811,1.0,0,6,16.0,237468,0,2,0,0,88352,817,12973,731,0,0,0,1,0
1431840,2.0,0,13,11.7,543642,0,35,0,0,265276,270902,18733,745,0,1,0,1,0
749683,5.0,0,11,20.5,243892,0,59,0,0,117612,153976,7953,715,0,1,0,0,1
579633,0.5,0,11,15.8,203808,1,32,1,0,265826,48051,8260,745,0,0,0,1,0
1076768,0.0,0,14,57.7,432124,0,24,0,1,558360,186219,13818,667,1,1,0,1,0
711569,0.0,0,9,13.0,506748,0,23,0,0,194172,173299,12749,737,1,1,0,1,0
1521520,8.0,1,23,18.1,1770076,1,56,0,1,535678,1096091,48055,653,1,0,0,1,0
1166904,8.0,0,14,20.1,603174,0,45,0,0,225192,431319,10308,710,0,1,0,1,0
1355745,2.0,0,9,19.8,322718,2,75,2,0,221100,226309,26211,743,0,0,0,1,0
1165811,5.0,0,9,16.0,112926,0,32,0,1,263692,57722,12055,731,1,0,0,1,0
1248224,10.0,0,9,28.0,286594,0,255,0,0,289058,113848,18307,732,0,1,0,1,0
934249,9.0,0,11,11.9,177210,0,24,0,0,216348,46987,28962,672,0,0,0,1,0
1165811,3.0,0,7,14.5,106040,0,37,0,0,121506,71535,8546,731,1,0,0,1,0
761064,6.0,0,10,13.5,200310,0,255,0,0,220308,93765,5346,741,0,1,0,1,0
737257,0.5,0,6,11.4,37268,0,14,0,0,120384,8018,4460,722,1,1,0,1,0
541101,10.0,0,4,13.5,273196,0,255,0,0,265826,149340,2083,727,0,0,0,1,0
1165811,7.0,0,15,22.4,676654,0,255,0,0,348898,295108,18362,731,0,0,0,1,0
1632879,10.0,0,11,29.8,837826,0,7,0,1,730488,631674,26806,651,1,1,0,1,0
1165811,10.0,0,12,24.7,591118,0,28,0,1,328328,345116,25434,731,0,0,0,0,1
1599838,0.5,0,17,12.7,452408,0,17,0,0,220528,204744,16798,723,0,0,0,1,0
1067401,0.5,0,13,31.4,835010,0,56,0,1,331056,390868,19124,687,1,0,0,1,0
1052828,10.0,0,5,24.6,315590,0,255,0,1,239470,199234,4176,741,0,1,0,1,0
1165811,0.5,0,9,15.2,554598,0,255,0,0,219274,224637,6202,731,1,0,0,1,0
644765,1.0,0,16,11.3,625922,0,255,0,0,265826,299478,16173,736,0,1,0,1,0
1137568,0.0,0,16,32.0,1220494,0,255,0,0,550660,666178,35454,722,1,1,0,1,0
536826,0.5,0,9,11.0,295438,0,44,0,0,163108,165604,7426,713,0,0,0,1,0
2125739,8.0,0,11,22.6,953744,0,255,0,0,447524,733894,28875,727,0,1,0,1,0
1042397,1.0,0,5,14.9,194018,0,255,0,1,529672,152988,11206,720,1,1,0,1,0
1615494,5.0,0,10,16.9,1320594,0,255,0,0,265826,250914,8158,747,0,1,0,1,0
973674,1.0,0,15,21.5,1117754,0,5,0,0,394592,335939,20366,703,0,1,0,1,0
582084,7.0,0,8,13.2,416768,0,255,0,0,265826,217417,8149,751,0,0,0,1,0
906737,10.0,0,16,26.0,700150,1,51,1,1,450912,151164,13752,685,0,1,0,1,0
1165811,10.0,0,11,29.8,518650,0,255,0,1,422114,310403,22521,731,1,0,0,1,0
1623550,10.0,0,15,18.4,555280,0,255,0,1,437184,402363,30847,653,0,1,0,1,0
1346226,2.0,0,8,12.8,358886,0,255,0,1,267212,158061,19072,698,0,0,0,1,0
764978,10.0,0,14,15.9,86504,1,59,1,0,172832,39900,9881,725,0,1,0,1,0
1343167,0.0,0,11,31.4,541596,0,17,0,1,311058,247912,21379,675,0,1,0,1,0
2015672,1.0,0,8,24.0,242088,0,255,0,0,82126,157016,23180,717,0,0,0,1,0
615144,3.0,0,8,8.2,136004,0,39,0,0,141372,61199,20454,639,1,0,0,1,0
1950863,10.0,0,10,14.0,1437612,0,255,0,0,605836,972154,39505,746,0,1,0,1,0
1165811,7.0,0,21,19.2,1256090,0,41,0,0,558646,485982,17489,731,0,1,0,1,0
2242342,2.0,0,11,21.8,253022,0,24,0,1,442618,145958,17434,673,0,1,0,0,1
1810092,10.0,0,25,29.3,856174,0,8,0,0,199650,465842,40275,737,0,1,0,0,1
1618629,6.0,0,16,19.8,949124,0,255,0,1,763928,744287,31698,717,1,1,0,1,0
1915770,2.0,0,17,15.4,654346,0,255,0,0,265826,413098,22031,734,0,0,0,1,0
1165811,4.0,0,5,11.4,198924,0,255,0,0,138424,114076,10382,731,0,0,0,1,0
1165811,5.0,0,23,24.4,761244,0,255,0,1,631180,409583,23607,731,1,1,0,1,0
1165811,10.0,0,15,10.5,451440,0,255,0,0,482372,213655,15574,731,1,1,0,1,0
1360058,2.0,0,20,31.7,1106380,0,14,0,0,250448,540816,20174,741,0,1,0,1,0
1165811,10.0,0,9,18.4,321178,0,1,0,0,345972,62700,32032,731,0,0,0,1,0
1030370,6.0,0,12,16.8,438262,0,82,0,0,216920,269496,15456,741,0,0,0,1,0
1165811,10.0,0,5,24.1,33682,0,255,0,0,471526,24377,22793,731,0,0,0,1,0
1153148,2.0,0,13,11.8,1074986,0,255,0,0,300960,410343,20949,745,1,1,0,1,0
3083909,10.0,0,8,20.4,408342,0,42,0,0,265826,223592,22461,746,0,1,0,1,0
1300474,3.0,0,11,15.0,585178,0,61,0,0,536184,336585,21891,722,0,1,0,1,0
2985888,2.0,0,14,21.8,1038950,0,255,0,0,756294,641554,46779,746,1,1,1,0,0
1052220,8.0,0,9,13.0,365310,0,48,0,0,221518,167846,13153,745,0,0,0,1,0
1039053,10.0,0,5,21.0,652124,0,255,0,0,262504,397613,14607,742,0,0,0,1,0
742691,8.0,0,12,30.4,323620,1,32,1,0,357390,69312,10583,744,0,0,0,1,0
1578178,10.0,0,22,24.7,2835976,0,42,0,1,343970,494741,29591,745,0,1,0,1,0
1165811,9.0,0,10,42.6,200552,0,14,0,0,675400,131290,39528,731,0,1,0,1,0
1358994,7.0,0,7,15.5,211442,0,255,0,0,215798,114133,2503,725,0,0,0,1,0
412072,10.0,0,4,22.9,234256,0,255,0,0,159412,159410,5134,745,1,0,0,1,0
1165811,10.0,0,11,13.7,107404,1,4,0,0,131538,82004,10530,731,0,1,0,1,0
504412,9.0,0,7,8.6,315678,0,255,0,1,265826,38171,1736,709,0,0,0,1,0
1959698,10.0,0,20,22.7,780472,0,255,0,1,756382,297920,47359,717,1,1,0,1,0
1213036,10.0,0,11,15.8,305448,2,32,2,0,44594,13186,15769,749,0,0,0,1,0
449711,5.0,0,12,18.5,570152,0,32,0,0,104148,132449,7495,715,0,0,0,1,0
1204296,1.0,0,12,10.6,205458,0,66,0,1,216194,177251,20975,717,0,1,0,1,0
935465,10.0,0,5,26.5,209814,1,32,1,1,261052,9785,5652,710,1,0,0,1,0
3689477,7.0,0,24,28.4,1452990,0,255,0,0,759000,799349,55957,725,0,1,0,1,0
1306155,9.0,0,10,12.0,138204,0,41,0,0,219186,68875,17307,726,0,0,0,1,0
1165811,2.0,0,15,22.5,476476,0,255,0,0,396594,0,22556,731,0,1,0,1,0
847685,4.0,0,8,7.0,258852,0,255,0,1,435028,195168,13563,669,1,0,0,1,0
1724231,7.0,0,24,27.9,401302,0,11,0,1,325512,263416,28450,720,0,1,0,1,0
1386202,2.0,0,8,17.0,566016,0,255,0,0,222926,430673,16288,734,0,0,0,1,0
1165811,10.0,0,18,14.1,1348556,0,255,0,0,55484,823422,66848,731,0,1,0,1,0
869022,3.0,0,9,12.4,272690,0,255,0,0,223608,195700,12746,739,0,1,0,1,0
1165811,7.0,0,11,17.2,817850,1,11,1,0,157784,34618,1695,731,0,0,0,1,0
1165811,0.5,0,16,22.6,255442,0,35,0,0,332970,166991,50484,731,1,1,0,1,0
269800,2.0,0,5,9.1,93522,0,255,0,0,65076,44175,1781,727,0,0,0,1,0
1850125,10.0,0,18,21.4,1343452,0,255,0,0,293150,909644,32223,725,0,0,0,1,0
772920,6.0,0,8,14.0,512072,0,255,0,0,293656,273752,14621,737,1,1,0,1,0
955225,4.0,0,16,16.0,801174,0,66,0,1,265826,505799,23881,634,0,1,0,1,0
1826736,10.0,0,11,24.8,582164,0,47,0,0,440660,161899,30446,750,0,1,0,1,0
1139069,10.0,0,13,18.0,188188,0,19,0,1,432432,72010,13574,707,1,0,0,1,0
1079846,0.0,0,18,37.5,620356,0,60,0,0,389818,263055,20787,735,0,0,0,1,0
756276,10.0,0,6,13.5,111672,0,25,0,0,218922,26809,9958,736,0,1,0,1,0
1025487,1.0,0,9,11.1,439736,0,12,0,1,263868,232047,23415,720,1,0,0,1,0
1709829,8.0,0,16,32.0,476476,0,46,0,0,131978,206188,35764,750,0,0,0,0,1
611781,0.0,0,7,34.5,245498,1,32,1,0,87648,143754,14683,739,1,1,0,1,0
759240,2.0,0,8,27.4,435028,0,255,0,1,263186,317471,17209,658,0,0,0,1,0
964345,10.0,0,10,26.0,334928,0,255,0,0,262724,190912,19207,731,0,1,0,1,0
1528645,5.0,0,12,10.5,405922,0,38,0,1,214808,211052,18854,730,0,1,0,1,0
1137720,10.0,0,19,23.0,1160478,0,255,0,0,265826,310688,19815,742,0,1,0,1,0
2703092,8.0,0,5,19.9,209946,0,8,0,0,290642,58026,19665,733,0,0,0,1,0
2864535,2.0,0,11,23.6,1078880,0,255,0,0,773938,744477,38910,715,0,1,0,1,0
1165811,3.0,0,10,17.4,391512,0,29,0,0,93918,236683,15259,731,1,0,0,1,0
562932,10.0,0,14,22.5,228624,1,4,1,0,181984,72257,15434,693,1,1,0,1,0
1631682,10.0,0,13,18.0,428252,0,54,0,1,532048,169024,23795,740,0,1,0,1,0
947530,0.5,0,4,11.2,259776,0,255,0,1,241362,222319,17111,665,0,0,0,1,0
1165811,10.0,0,16,32.3,560428,0,255,0,1,359964,444315,51407,731,1,1,0,1,0
